CODIGO,poblacion_estudio,nbs,umbral,moderada,indigente,marginal,nbs_porcentaje,umbral_porcentaje,moderada_porcentaje,marginal_porcentaje,indigente_porcentaje,pobre,pobre_porcentaje,no_pobre,no_pobre_porcentaje,año,DEPARTAMENTO,PROVINCIA,MUNICIPIO
050203,36334,2257,14416,12170,6989,502,6.211812627291242,39.67633621401443,33.49479826058238,1.3816260252105466,19.235426872901414,19661,54.111851158694336,16673,45.888148841305664,2001,POTOSÍ,RAFAEL BUSTILLO,LLALLAGUA
050203,39862,11500,13394,12094,2792,82,28.849531,33.600923,30.339672,0.20571,7.004164,14968,37.549545933470476,24894,62.450454066529524,2012,POTOSÍ,RAFAEL BUSTILLO,LLALLAGUA
050204,7862,540,912,3169,3125,116,6.868481,11.600102,40.30781,1.475452,39.748156,6410,81.53141694225388,1452,18.46858305774612,2012,POTOSÍ,RAFAEL BUSTILLO,CHUQUIHUTA
050204,6453,12,186,889,3937,1429,0.18596001859600186,2.882380288238029,13.776538044320471,22.144738881140555,61.01038276770494,6255,96.93165969316597,198,3.068340306834031,2001,POTOSÍ,RAFAEL BUSTILLO,CHUQUIHUTA
050301,36180,96,1914,14136,19296,738,0.26533996683250416,5.2902155887230515,39.07131011608623,2.0398009950248754,53.333333333333336,34170,94.44444444444444,2010,5.555555555555557,2001,POTOSÍ,CORNELIO SAAVEDRA,BETANZOS
050301,33080,1497,6444,18952,6051,136,4.525393,19.480048,57.291415,0.411125,18.292019,25139,75.99455864570737,7941,24.00544135429262,2012,POTOSÍ,CORNELIO SAAVEDRA,BETANZOS
050302,9458,62,462,4601,4316,17,0.6555297102981603,4.884753647705646,48.6466483400296,0.17974201733981815,45.63332628462677,8934,94.4597166419962,524,5.540283358003805,2001,POTOSÍ,CORNELIO SAAVEDRA,CHAQUI
050302,9559,318,1907,5880,1406,48,3.326708,19.949786,61.512711,0.502145,14.708652,7334,76.72350664295428,2225,23.276493357045716,2012,POTOSÍ,CORNELIO SAAVEDRA,CHAQUI
050303,12683,7,86,634,4171,7785,0.05519198927698494,0.6780730111172435,4.9988173145154935,61.38137664590396,32.88654103918631,12590,99.26673499960577,93,0.7332650003942263,2001,POTOSÍ,CORNELIO SAAVEDRA,TACOBAMBA
050303,11553,103,688,4948,5477,337,0.891543,5.955163,42.828703,2.916991,47.4076,10762,93.15329351683545,791,6.846706483164546,2012,POTOSÍ,CORNELIO SAAVEDRA,TACOBAMBA
050401,34386,1068,3195,17803,11475,845,3.105915,9.291572,51.773978,2.457395,33.371139,30123,87.60251265049729,4263,12.397487349502704,2012,POTOSÍ,CHAYANTA,COLQUECHACA
050401,30758,138,729,1990,15588,12313,0.4486637622732297,2.370115092008583,6.469861499447298,40.03186162949476,50.67949801677612,29891,97.18122114571818,867,2.818778854281817,2001,POTOSÍ,CHAYANTA,COLQUECHACA
050402,20337,9,150,1781,11497,6900,0.04425431479569258,0.737571913261543,8.75743718345872,33.928308010030975,56.532428578453064,20178,99.21817377194276,159,0.7818262280572412,2001,POTOSÍ,CHAYANTA,RAVELO
050402,20270,444,1255,10273,7784,514,2.190429,6.191416,50.680809000000004,2.535767,38.401579,18571,91.61815490873212,1699,8.381845091267884,2012,POTOSÍ,CHAYANTA,RAVELO
050403,19772,60,351,1851,13644,3866,0.30345943758850896,1.7752377098927776,9.361723649605501,19.552903095286265,69.00667610762696,19361,97.9213028525187,411,2.078697147481293,2001,POTOSÍ,CHAYANTA,POCOATA
050403,25846,458,1929,13840,8949,670,1.772034,7.463437,53.547938,2.592277,34.624313,23459,90.76452836028785,2387,9.235471639712141,2012,POTOSÍ,CHAYANTA,POCOATA
050404,18122,31,268,1813,9774,6236,0.1710627966008167,1.4788654673877055,10.004414523783247,34.411212890409445,53.93444432181879,17823,98.35007173601149,299,1.6499282639885138,2001,POTOSÍ,CHAYANTA,OCURI
050404,15621,303,831,7086,6771,630,1.939697,5.319762,45.362013,4.033032,43.345496,14487,92.74054157864413,1134,7.259458421355867,2012,POTOSÍ,CHAYANTA,OCURI
050501,29417,678,1291,10327,15471,1650,2.30479,4.388619,35.105551,5.609002,52.592039,27448,93.30659142672604,1969,6.693408573273957,2012,POTOSÍ,CHARCAS,SAN PEDRO DE BUENA VISTA
050501,27337,64,368,980,13260,12665,0.23411493580129494,1.346160880857446,3.584884954457329,46.32915096755313,48.505688261330796,26905,98.41972418334126,432,1.580275816658741,2001,POTOSÍ,CHARCAS,SAN PEDRO DE BUENA VISTA
050502,10396,28,104,1160,6196,2908,0.2693343593689881,1.0003847633705272,11.158137745286648,27.972297037322047,59.59984609465179,10264,98.73028087726048,132,1.2697191227395166,2001,POTOSÍ,CHARCAS,TORO TORO
050502,10520,365,822,4633,4307,393,3.469582,7.813688,44.039924,3.735741,40.941065,9333,88.71673003802282,1187,11.283269961977187,2012,POTOSÍ,CHARCAS,TORO TORO
050601,23578,136,1478,13052,8909,3,0.5768088896428875,6.268555433030791,55.35668843837476,0.0127237255068284,37.78522351344474,21964,93.15463567732633,1614,6.8453643226736745,2001,POTOSÍ,NOR CHICHAS,COTAGAITA
050601,30920,2206,7176,17835,3594,109,7.134541,23.208279,57.681113,0.352523,11.623545,21538,69.65717981888744,9382,30.34282018111255,2012,POTOSÍ,NOR CHICHAS,COTAGAITA
050602,11091,65,331,5580,5115,0,0.5860607699936886,2.984401767198629,50.311063024073576,0,46.11847443873411,10695,96.42953746280767,396,3.570462537192327,2001,POTOSÍ,NOR CHICHAS,VITICHI
050602,10364,353,1603,7283,1100,25,3.406021,15.467001,70.272096,0.24122,10.613663,8408,81.1269780007719,1956,18.873021999228097,2012,POTOSÍ,NOR CHICHAS,VITICHI
050701,18414,263,522,1078,12913,3638,1.4282611056804606,2.834799608993157,5.854241338112306,19.756706853481045,70.12599109373303,17629,95.73693928532639,785,4.263060714673614,2001,POTOSÍ,ALONSO DE IBAÑEZ,VILLA DE SACACA
050701,19189,657,1471,8443,8276,342,3.423837,7.66585,43.999166,1.782271,43.128876,17061,88.91031320027099,2128,11.08968679972901,2012,POTOSÍ,ALONSO DE IBAÑEZ,VILLA DE SACACA
050702,8567,263,693,4599,2924,88,3.069919,8.089179,53.682736,1.027197,34.130968,7611,88.84090113225166,956,11.159098867748336,2012,POTOSÍ,ALONSO DE IBAÑEZ,CARIPUYO
050702,8957,22,69,992,6935,939,0.24561795243943285,0.7703472144691302,11.075136764541698,10.483420788210339,77.4254772803394,8866,98.98403483309144,91,1.0159651669085576,2001,POTOSÍ,ALONSO DE IBAÑEZ,CARIPUYO
050801,42970,10914,15122,14871,1992,71,25.399116,35.191994,34.607866,0.165232,4.635792,16934,39.40888992320224,26036,60.59111007679776,2012,POTOSÍ,SUR CHICHAS,TUPIZA
050801,36980,4734,11116,14422,6700,8,12.80151433207139,30.059491617090316,38.999459167117365,0.02163331530557058,18.11790156841536,21130,57.138994050838285,15850,42.861005949161715,2001,POTOSÍ,SUR CHICHAS,TUPIZA
050802,10724,3801,4849,1748,308,18,35.443864,45.216337,16.299888,0.167848,2.872063,2074,19.339798582618428,8650,80.66020141738157,2012,POTOSÍ,SUR CHICHAS,ATOCHA
050802,9364,661,3377,4660,666,0,7.058949167022639,36.06364801366937,49.76505766766339,0,7.112345151644596,5326,56.87740281930799,4038,43.12259718069201,2001,POTOSÍ,SUR CHICHAS,ATOCHA
050901,9144,143,885,5608,2478,30,1.5638670166229223,9.678477690288714,61.32983377077865,0.32808398950131235,27.099737532808398,8116,88.75765529308836,1028,11.242344706911638,2001,POTOSÍ,NOR LIPEZ,"COLCHA ""K"""
050901,10961,2124,2578,5095,1134,30,19.377794,23.519752,46.482985,0.273698,10.345771,6259,57.10245415564273,4702,42.89754584435727,2012,POTOSÍ,NOR LIPEZ,"COLCHA ""K"""
050902,951,50,269,539,91,2,5.257624,28.286015,56.677182,0.210305,9.568875,632,66.45636172450052,319,33.543638275499475,2012,POTOSÍ,NOR LIPEZ,SAN PEDRO DE QUEMES
050902,734,0,34,579,121,0,0,4.632152588555858,78.88283378746594,0,16.4850136239782,700,95.36784741144415,34,4.632152588555854,2001,POTOSÍ,NOR LIPEZ,SAN PEDRO DE QUEMES
051001,2907,95,427,1852,511,22,3.267974,14.688682,63.70829,0.756794,17.578259,2385,82.04334365325077,522,17.956656346749224,2012,POTOSÍ,SUR LIPEZ,SAN PABLO DE LIPEZ
051001,2438,0,4,993,1435,6,0,0.16406890894175555,40.730106644790816,0.2461033634126333,58.8597210828548,2434,99.83593109105826,4,0.16406890894174353,2001,POTOSÍ,SUR LIPEZ,SAN PABLO DE LIPEZ
051002,1168,43,125,722,274,4,3.681507,10.702055,61.815068,0.342466,23.458904,1000,85.61643835616438,168,14.383561643835616,2012,POTOSÍ,SUR LIPEZ,MOJINETE
051002,690,2,10,542,136,0,0.2898550724637681,1.4492753623188406,78.55072463768116,0,19.710144927536234,678,98.26086956521739,12,1.7391304347826093,2001,POTOSÍ,SUR LIPEZ,MOJINETE
051003,1622,0,3,451,1168,0,0,0.18495684340320592,27.805178791615287,0,72.0098643649815,1619,99.8150431565968,3,0.1849568434031994,2001,POTOSÍ,SUR LIPEZ,SAN ANTONIO DE ESMORUCO
051003,2161,80,317,1337,403,24,3.70199,14.669135,61.869505,1.110597,18.648774,1764,81.62887552059232,397,18.371124479407683,2012,POTOSÍ,SUR LIPEZ,SAN ANTONIO DE ESMORUCO
051101,21240,1036,4669,13211,2269,55,4.877589,21.982109,62.198682,0.258945,10.682674,15535,73.14030131826742,5705,26.85969868173258,2012,POTOSÍ,JOSE MARIA LINARES,PUNA
051101,23067,296,1667,13380,7681,43,1.283218450600425,7.226774179563879,58.0049421251138,0.18641349113452116,33.29865175358738,21104,91.4900073698357,1963,8.509992630164305,2001,POTOSÍ,JOSE MARIA LINARES,PUNA
051102,11478,819,2966,6393,1258,42,7.135389,25.840739,55.697857,0.365917,10.960098,7693,67.02387175466109,3785,32.97612824533891,2012,POTOSÍ,JOSE MARIA LINARES,"CAIZA ""D"""
051102,10565,186,1315,6151,2913,0,1.7605300520586842,12.446758163748225,58.22053951727402,0,27.572172266919072,9064,85.79271178419309,1501,14.207288215806912,2001,POTOSÍ,JOSE MARIA LINARES,"CAIZA ""D"""
051103,15517,128,867,8340,5866,316,0.824902,5.58742,53.747503,2.036476,37.803699,14522,93.58767803054714,995,6.412321969452858,2012,POTOSÍ,JOSE MARIA LINARES,CKOCHAS
051103,16788,5,168,3226,9404,3985,0.029783178460805335,1.0007147962830594,19.216106742911602,23.737193233261852,56.01620204908267,16615,98.96950202525613,173,1.0304979747438665,2001,POTOSÍ,JOSE MARIA LINARES,CKOCHAS
051201,18055,1184,6341,6359,4171,0,6.557740238161173,35.12046524508447,35.22016062032678,0,23.101633896427582,10530,58.321794516754366,7525,41.678205483245634,2001,POTOSÍ,ANTONIO QUIJARRO,UYUNI
051201,28348,5993,8103,11158,2976,118,21.140821,28.584027,39.360801,0.416255,10.498095,14252,50.27515168618598,14096,49.72484831381402,2012,POTOSÍ,ANTONIO QUIJARRO,UYUNI
051202,12562,54,589,6108,5803,8,0.4298678554370323,4.688743830600223,48.622830759433214,0.0636841267314122,46.19487342779812,11919,94.88138831396274,643,5.118611686037255,2001,POTOSÍ,ANTONIO QUIJARRO,TOMAVE
051202,14326,740,2657,7961,2849,119,5.165433,18.546698,55.570292,0.830658,19.886919,10929,76.28786821164317,3397,23.71213178835683,2012,POTOSÍ,ANTONIO QUIJARRO,TOMAVE
051203,10618,3032,3236,3094,1163,93,28.555283,30.476549,29.139198,0.875871,10.953099,4350,40.968167263138064,6268,59.031832736861936,2012,POTOSÍ,ANTONIO QUIJARRO,PORCO
051203,5922,166,1543,2336,1827,50,2.8031070584262077,26.055386693684568,39.446133063154335,0.8443093549476529,30.851063829787233,4213,71.14150624788923,1709,28.858493752110775,2001,POTOSÍ,ANTONIO QUIJARRO,PORCO
051301,4076,138,266,2112,1491,69,3.385672,6.526006,51.815505,1.692836,36.57998,3672,90.0883218842002,404,9.911678115799804,2012,POTOSÍ,BERNARDINO BILBAO RIOJA,ARAMPAMPA
051301,4842,13,63,361,2716,1689,0.26848409748038,1.3011152416356877,7.4555968608013226,34.8822800495663,56.09252375051632,4766,98.43040066088393,76,1.569599339116067,2001,POTOSÍ,BERNARDINO BILBAO RIOJA,ARAMPAMPA
051302,6027,272,769,3596,1350,40,4.513025,12.75925,59.664842,0.66368,22.399204,4986,82.72772523643604,1041,17.272274763563964,2012,POTOSÍ,BERNARDINO BILBAO RIOJA,ACASIO
051302,5678,22,106,890,4411,249,0.3874603733709053,1.8668545262416343,15.674533286368439,4.385346953152518,77.6858048608665,5550,97.74568510038746,128,2.254314899612538,2001,POTOSÍ,BERNARDINO BILBAO RIOJA,ACASIO
051401,2820,22,297,2331,170,0,0.7801418439716312,10.53191489361702,82.65957446808511,0,6.028368794326241,2501,88.68794326241135,319,11.312056737588648,2001,POTOSÍ,DANIEL CAMPOS,LLICA
051401,3904,356,971,2133,443,1,9.118852,24.871926,54.63627,0.025615,11.347336,2577,66.00922131147541,1327,33.99077868852459,2012,POTOSÍ,DANIEL CAMPOS,LLICA
051402,1647,99,411,896,236,5,6.010929,24.954463,54.401943,0.303582,14.329083,1137,69.03460837887067,510,30.965391621129324,2012,POTOSÍ,DANIEL CAMPOS,TAHUA
051402,2110,0,6,1277,827,0,0,0.2843601895734597,60.52132701421801,0,39.19431279620853,2104,99.71563981042654,6,0.2843601895734622,2001,POTOSÍ,DANIEL CAMPOS,TAHUA
051501,42980,6131,17680,16622,2493,54,14.264774,41.135412,38.673802,0.12564,5.800372,19169,44.599813866914836,23811,55.400186133085164,2012,POTOSÍ,MODESTO OMISTE,VILLAZON
051501,35535,2209,11931,17380,4013,2,6.216406359926832,33.57534824820599,48.909525819614466,0.005628253834247925,11.29309131841846,21395,60.20824539186718,14140,39.79175460813282,2001,POTOSÍ,MODESTO OMISTE,VILLAZON
051601,1618,58,402,983,174,1,3.584672,24.845488,60.754017,0.061805,10.754017,1158,71.56983930778739,460,28.43016069221261,2012,POTOSÍ,ENRIQUE BALDIVIESO,SAN AGUSTIN
051601,1576,0,21,950,605,0,0,1.33248730964467,60.27918781725889,0,38.388324873096444,1555,98.66751269035532,21,1.3324873096446765,2001,POTOSÍ,ENRIQUE BALDIVIESO,SAN AGUSTIN
060101,148745,49817,52330,39361,7203,34,33.49154593431712,35.181014487881946,26.4620659517967,0.02285791119029211,4.842515714813944,46598,31.327439577800938,102147,68.67256042219907,2001,TARIJA,CERCADO,TARIJA
060101,197771,79642,73227,42019,2837,46,40.269807,37.026157,21.24629,0.023259,1.434487,44902,22.704036486643645,152869,77.29596351335636,2012,TARIJA,CERCADO,TARIJA
060201,17986,2058,5312,9505,1105,6,11.442233,29.534082,52.846659,0.033359,6.143667,10616,59.02368508840209,7370,40.97631491159791,2012,TARIJA,ANICETO ARCE,PADCAYA
060201,18082,508,1652,8135,7748,39,2.809423736312355,9.136157504700808,44.98949231279726,0.21568410574051544,42.84924234044907,15922,88.05441875898684,2160,11.945581241013159,2001,TARIJA,ANICETO ARCE,PADCAYA
060202,32726,9135,13900,9040,634,17,27.913586,42.473874,27.623296,0.051946,1.937298,9691,29.612540487685635,23035,70.38745951231436,2012,TARIJA,ANICETO ARCE,BERMEJO
060202,28955,4600,11853,10492,2010,0,15.886720773614229,40.935935071662925,36.23553790364358,0,6.94180625107926,12502,43.177344154722846,16453,56.822655845277154,2001,TARIJA,ANICETO ARCE,BERMEJO
060301,86784,19335,37571,26963,2843,72,22.279452,43.292542,31.069091,0.082965,3.2759490000000002,29878,34.42800516224189,56906,65.57199483775811,2012,TARIJA,GRAN CHACO,YACUIBA
060301,79249,9735,30882,33015,5617,0,12.2840666759202,38.96831505760325,41.659831669800255,0,7.087786596676299,38632,48.74761826647655,40617,51.25238173352345,2001,TARIJA,GRAN CHACO,YACUIBA
060302,8438,186,938,4082,3232,0,2.2043138184403888,11.116378288694003,48.37639251007348,0,38.30291538279213,7314,86.67930789286561,1124,13.320692107134391,2001,TARIJA,GRAN CHACO,CARAPARI
060302,13155,1827,5640,5280,400,8,13.888255,42.873432,40.13683,0.060813,3.040669,5688,43.238312428734325,7467,56.761687571265675,2012,TARIJA,GRAN CHACO,CARAPARI
060303,22068,2869,7062,9342,2795,0,13.000725031720137,32.00108754758021,42.33278955954323,0,12.665397861156425,12137,54.99818742069965,9931,45.00181257930035,2001,TARIJA,GRAN CHACO,VILLAMONTES
060303,37405,7297,13869,14898,1328,13,19.508087,37.077931,39.8289,0.034755,3.550327,16239,43.41398208795616,21166,56.58601791204384,2012,TARIJA,GRAN CHACO,VILLAMONTES
060401,12126,563,1870,6897,2796,0,4.642916048160976,15.421408543625267,56.877783275606134,0,23.05789213260762,9693,79.93567540821375,2433,20.064324591786246,2001,TARIJA,AVILES,URIONDO
060401,14390,1673,4641,7356,717,3,11.626129,32.251564,51.118833,0.020848,4.982627,8076,56.12230715774844,6314,43.87769284225156,2012,TARIJA,AVILES,URIONDO
060402,5109,4,63,1809,3138,95,0.07829320806420043,1.2331180270111568,35.40810334703465,1.8594636915247602,61.42102172636523,5042,98.68858876492465,67,1.3114112350753544,2001,TARIJA,AVILES,YUNCHARA
060402,5088,215,1367,3093,405,8,4.225629,26.867138,60.790094,0.157233,7.959906,3506,68.90723270440252,1582,31.092767295597483,2012,TARIJA,AVILES,YUNCHARA
060501,23055,4180,7293,9707,1831,44,18.130557,31.633051,42.103665,0.190848,7.941878,11582,50.23639123834309,11473,49.76360876165691,2012,TARIJA,MENDEZ,VILLA SAN LORENZO
060501,21001,914,4204,8652,6818,413,4.352173706014,20.018094376458265,41.198038188657684,1.9665730203323653,32.46512070853769,15883,75.62973191752774,5118,24.370268082472265,2001,TARIJA,MENDEZ,VILLA SAN LORENZO
060502,10448,138,1207,4977,3998,128,1.3208269525267995,11.552450229709036,47.63591117917304,1.2251148545176112,38.265696784073505,9103,87.12672281776418,1345,12.873277182235825,2001,TARIJA,MENDEZ,EL PUENTE
060502,10866,719,3630,5771,724,22,6.61697,33.406957,53.11062,0.202466,6.662985,6517,59.97607215166575,4349,40.02392784833425,2012,TARIJA,MENDEZ,EL PUENTE
060601,17708,343,1328,6608,8858,571,1.9369776372261127,7.499435283487689,37.31646713349898,3.2245312852947823,50.02258866049243,16037,90.56358707928621,1671,9.436412920713792,2001,TARIJA,BURNET O' CONNOR,ENTRE RIOS
060601,20018,2122,5727,10274,1865,30,10.60046,28.609252,51.323809,0.149865,9.316615,12169,60.79028874013388,7849,39.20971125986612,2012,TARIJA,BURNET O' CONNOR,ENTRE RIOS
070101,1099986,378673,512950,198789,9559,15,34.425256321444095,46.63241168523963,18.07195727945628,0.0013636537192291537,0.8690110601407653,208363,18.942331993316277,891623,81.05766800668373,2001,SANTA CRUZ,ANDRES IBAÑEZ,SANTA CRUZ DE LA SIERRA
070101,1409131,549909,559637,286754,12755,76,39.02469,39.715044,20.349705,0.005393,0.905168,299585,21.260266078881244,1109546,78.73973392111876,2012,SANTA CRUZ,ANDRES IBAÑEZ,SANTA CRUZ DE LA SIERRA
070102,44335,7162,18118,17709,1331,15,16.15428,40.866133,39.943611,0.033833,3.002143,19055,42.97958723356265,25280,57.02041276643735,2012,SANTA CRUZ,ANDRES IBAÑEZ,COTOCA
070102,34832,3558,15655,14861,758,0,10.214745062011943,44.94430408819476,42.66479099678457,0,2.176159853008728,15619,44.840950849793295,19213,55.159049150206705,2001,SANTA CRUZ,ANDRES IBAÑEZ,COTOCA
070103,10921,438,1820,5848,2807,8,4.010621737936086,16.66514055489424,53.548209870890936,0.0732533650764582,25.70277447120227,8663,79.32423770716967,2258,20.675762292830328,2001,SANTA CRUZ,ANDRES IBAÑEZ,PORONGO
070103,15135,3498,3672,6668,1255,42,23.111992,24.261645,44.056822,0.277502,8.292038,7965,52.62636273538156,7170,47.37363726461844,2012,SANTA CRUZ,ANDRES IBAÑEZ,PORONGO
070104,38412,5400,16919,14168,1925,0,14.058106841611998,44.046131417265435,36.884306987399775,0,5.011454753722795,16093,41.89576174112257,22319,58.10423825887743,2001,SANTA CRUZ,ANDRES IBAÑEZ,LA GUARDIA
070104,87397,17212,39409,29440,1305,31,19.69404,45.091937,33.685367,0.03547,1.493186,30776,35.21402336464638,56621,64.78597663535362,2012,SANTA CRUZ,ANDRES IBAÑEZ,LA GUARDIA
070105,37126,1728,12497,17332,5569,0,4.654420082960729,33.66104616710661,46.6842643969186,0,15.000269353014058,22901,61.684533749932655,14225,38.315466250067345,2001,SANTA CRUZ,ANDRES IBAÑEZ,EL TORNO
070105,48586,5635,18030,21526,3337,58,11.597991,37.109455,44.304944,0.119376,6.868234,24921,51.292553410447454,23665,48.707446589552546,2012,SANTA CRUZ,ANDRES IBAÑEZ,EL TORNO
070201,94025,17020,36280,37522,3154,49,18.101569,38.585483,39.906408,0.052114,3.354427,40725,43.312948683860675,53300,56.687051316139325,2012,SANTA CRUZ,WARNES,WARNES
070201,43445,4177,15767,20391,3110,0,9.61445505811946,36.29186327540568,46.9352054321556,0,7.158476234319254,23501,54.09368166647486,19944,45.90631833352514,2001,SANTA CRUZ,WARNES,WARNES
070202,11253,818,2160,7211,1064,0,7.269172665067093,19.19488136496934,64.08068959388608,0,9.455256376077491,8275,73.53594596996356,2978,26.464054030036436,2001,SANTA CRUZ,WARNES,OKINAWA UNO
070202,12066,1561,3885,6271,340,9,12.937179,32.197911,51.972485,0.07459,2.817835,6620,54.86490966351732,5446,45.13509033648268,2012,SANTA CRUZ,WARNES,OKINAWA UNO
070301,39941,2330,7575,20560,9468,8,5.833604566735936,18.965474074259532,51.47592699231366,0.020029543576775746,23.704964823114093,30036,75.20092135900454,9905,24.79907864099546,2001,SANTA CRUZ,VELASCO,SAN IGNACIO DE VELASCO
070301,50621,4622,11808,29113,5012,66,9.130598,23.326288,57.511705,0.130381,9.901029,34191,67.5431145176903,16430,32.45688548230971,2012,SANTA CRUZ,VELASCO,SAN IGNACIO DE VELASCO
070302,10095,226,1394,5722,2753,0,2.2387320455671125,13.808816245666172,56.681525507677065,0,27.270926201089647,8475,83.95245170876672,1620,16.047548291233284,2001,SANTA CRUZ,VELASCO,SAN MIGUEL DE VELASCO
070302,11174,723,2137,6626,1640,48,6.470378,19.124754,59.298371,0.429569,14.676929,8314,74.40486844460355,2860,25.595131555396456,2012,SANTA CRUZ,VELASCO,SAN MIGUEL DE VELASCO
070303,4611,14,611,2619,1361,6,0.30362177401865104,13.250921708956842,56.79895901106051,0.13012361743656475,29.516373888527436,3986,86.44545651702451,625,13.55454348297549,2001,SANTA CRUZ,VELASCO,SAN RAFAEL
070303,5583,313,1279,3345,636,10,5.606305,22.90883,59.914025,0.179115,11.391725,3991,71.48486476804585,1592,28.515135231954147,2012,SANTA CRUZ,VELASCO,SAN RAFAEL
070401,12435,1293,3892,6185,1040,25,10.39807,31.298754,49.738641,0.201045,8.36349,7250,58.30317651789304,5185,41.69682348210696,2012,SANTA CRUZ,ICHILO,BUENA VISTA
070401,13044,872,2826,6946,2400,0,6.685065930696106,21.665133394664213,53.25053664520086,0,18.39926402943882,9346,71.64980067463969,3698,28.350199325360308,2001,SANTA CRUZ,ICHILO,BUENA VISTA
070402,19557,1679,6000,9873,1949,56,8.585161,30.679552,50.483203,0.286342,9.965741,11878,60.735286598149,7679,39.264713401851,2012,SANTA CRUZ,ICHILO,SAN CARLOS
070402,16081,826,4803,8948,1504,0,5.136496486536907,29.867545550649837,55.643305764566875,0,9.352652198246378,10452,64.99595796281325,5629,35.00404203718675,2001,SANTA CRUZ,ICHILO,SAN CARLOS
070403,29057,771,7651,16132,4503,0,2.6534053756409817,26.331004577210308,55.51846370926111,0,15.4971263378876,20635,71.0155900471487,8422,28.984409952851294,2001,SANTA CRUZ,ICHILO,YAPACANI
070403,48734,3646,12676,23802,7973,637,7.48143,26.010588,48.840645,1.307096,16.360241,32412,66.50798210694792,16322,33.49201789305208,2012,SANTA CRUZ,ICHILO,YAPACANI
070404,8608,863,2175,3991,1579,0,10.025557620817843,25.267193308550183,46.36384758364313,0,18.343401486988846,5570,64.70724907063197,3038,35.292750929368026,2001,SANTA CRUZ,ICHILO,SAN JUAN DE YAPACANI
070404,8131,1394,2441,3517,767,12,17.144263,30.020908,43.254212,0.147583,9.433034,4296,52.83482966424794,3835,47.16517033575206,2012,SANTA CRUZ,ICHILO,SAN JUAN DE YAPACANI
070501,21615,3365,8041,8913,1283,13,15.567893,37.201018,41.235253,0.060143,5.935693,10209,47.231089521165856,11406,52.768910478834144,2012,SANTA CRUZ,CHIQUITOS,SAN JOSE DE CHIQUITOS
070501,15844,744,4837,9610,653,0,4.6957838929563245,30.528906841706636,60.653875284019186,0,4.121433981317849,10263,64.77530926533703,5581,35.22469073466297,2001,SANTA CRUZ,CHIQUITOS,SAN JOSE DE CHIQUITOS
070502,36070,6761,11697,15858,1714,40,18.744109,32.428611,43.964513,0.110895,4.751871,17612,48.82728028832825,18458,51.17271971167175,2012,SANTA CRUZ,CHIQUITOS,PAILON
070502,27483,518,8578,16897,1490,0,1.8848015136629919,31.212021977222282,61.48164319761307,0,5.421533311501656,18387,66.90317650911473,9096,33.09682349088527,2001,SANTA CRUZ,CHIQUITOS,PAILON
070503,14106,1909,4660,6582,955,0,13.533248263150433,33.035587693180204,46.66099532113994,0,6.770168722529419,7537,53.43116404366937,6569,46.56883595633063,2001,SANTA CRUZ,CHIQUITOS,ROBORE
070503,14588,3377,5545,5016,630,20,23.149164,38.010694,34.384426,0.137099,4.318618,5666,38.84014258294488,8922,61.15985741705512,2012,SANTA CRUZ,CHIQUITOS,ROBORE
070601,16075,3028,5515,6151,1381,0,18.83670295489891,34.30793157076205,38.26438569206843,0,8.590979782270606,7532,46.85536547433903,8543,53.14463452566097,2001,SANTA CRUZ,SARA,PORTACHUELO
070601,17346,5392,6531,5045,372,6,31.084976,37.651332,29.084515,0.03459,2.144587,5423,31.263691917444945,11923,68.73630808255506,2012,SANTA CRUZ,SARA,PORTACHUELO
070602,18846,885,3924,11052,2921,64,4.695957,20.821394,58.643744,0.339595,15.49931,14037,74.4826488379497,4809,25.5173511620503,2012,SANTA CRUZ,SARA,SANTA ROSA DEL SARA
070602,14667,401,1763,7606,4897,0,2.734028772073362,12.020181359514556,51.857912320174535,0,33.38787754823754,12503,85.24578986841207,2164,14.754210131587925,2001,SANTA CRUZ,SARA,SANTA ROSA DEL SARA
070603,5962,1206,2429,2011,308,8,20.228111,40.741362,33.730292,0.134183,5.166052,2327,39.03052666890305,3635,60.96947333109695,2012,SANTA CRUZ,SARA,COLPA BELGICA
070603,6066,788,2942,2193,143,0,12.990438509726342,48.49983514671942,36.15232443125618,0,2.3574019122980547,2336,38.509726343554235,3730,61.490273656445765,2001,SANTA CRUZ,SARA,COLPA BELGICA
070701,5118,86,520,2510,2002,0,1.6803438843298164,10.160218835482612,49.04259476357952,0,39.11684251660805,4512,88.15943728018757,606,11.840562719812425,2001,SANTA CRUZ,CORDILLERA,LAGUNILLAS
070701,5062,350,981,3110,608,13,6.914263,19.379692,61.438167,0.256815,12.011063,3731,73.70604504148558,1331,26.29395495851442,2012,SANTA CRUZ,CORDILLERA,LAGUNILLAS
070702,23681,671,3388,14533,5089,0,2.8334952071280775,14.306828258941767,61.36987458299903,0,21.489801950931124,19622,82.85967653393016,4059,17.140323466069844,2001,SANTA CRUZ,CORDILLERA,CHARAGUA
070702,30431,2125,6869,18150,3248,39,6.983011,22.572377,59.643127,0.128159,10.673327,21437,70.44461240182709,8994,29.555387598172917,2012,SANTA CRUZ,CORDILLERA,CHARAGUA
070703,21371,142,5762,12564,2903,0,0.6644518272425249,26.961770623742453,58.7899489963034,0,13.58382855271162,15467,72.37377754901502,5904,27.626222450984983,2001,SANTA CRUZ,CORDILLERA,CABEZAS
